image_path,gender,state
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/0.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/100.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/102.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/103.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/105.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/11.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/112.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/114.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/117.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/118.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/12.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/120.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/124.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/129.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/133.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/135.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/136.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/15.png,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/151.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/153.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/155.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/159.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/160.png,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/168.png,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/174.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/175.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/176.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/177.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/18.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/194.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/198.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/26.png,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/27.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/29.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/3.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/42.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/48.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/5.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/55.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/61.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/7.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/76.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/78.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/8.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/85.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/92.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/95.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/96.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/97.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/dadra_and_nagar_haveli_and_daman_and_diu_images/99.jpg,female,dadra_and_nagar_haveli_and_daman_and_diu
/home/aarish/search_api/faces512/punjab_images/0.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/1.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/100.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/101.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/102.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/103.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/104.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/105.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/106.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/107.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/108.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/109.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/11.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/110.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/112.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/114.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/115.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/116.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/117.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/118.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/119.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/12.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/121.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/122.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/123.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/124.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/125.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/126.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/129.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/13.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/131.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/133.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/134.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/136.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/139.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/14.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/141.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/142.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/143.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/144.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/146.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/147.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/149.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/15.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/151.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/154.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/156.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/157.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/159.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/16.jpg,female,punjab
/home/aarish/search_api/faces512/punjab_images/62.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/63.png,male,punjab
/home/aarish/search_api/faces512/punjab_images/64.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/66.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/68.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/69.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/75.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/77.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/79.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/8.png,male,punjab
/home/aarish/search_api/faces512/punjab_images/81.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/82.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/83.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/84.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/86.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/87.jpeg,male,punjab
/home/aarish/search_api/faces512/punjab_images/88.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/89.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/9.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/90.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/91.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/92.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/97.jpg,male,punjab
/home/aarish/search_api/faces512/punjab_images/98.jpg,male,punjab
/home/aarish/search_api/faces512/uttarakhand_images/0.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/10.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/100.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/101.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/104.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/107.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/108.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/110.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/112.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/113.jpeg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/114.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/116.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/117.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/118.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/12.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/121.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/122.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/124.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/125.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/126.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/127.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/131.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/133.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/134.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/135.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/138.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/139.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/14.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/140.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/144.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/146.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/147.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/148.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/149.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/150.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/153.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/155.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/156.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/157.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/164.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/165.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/166.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/167.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/168.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/169.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/170.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/173.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/174.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/175.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/176.jpg,female,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/81.jpeg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/82.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/86.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/89.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/9.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/90.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/91.png,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/93.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/94.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/95.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/97.jpg,male,uttarakhand
/home/aarish/search_api/faces512/uttarakhand_images/98.jpg,male,uttarakhand
/home/aarish/search_api/faces512/delhi_images/0.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/10.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/100.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/101.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/102.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/103.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/104.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/105.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/106.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/109.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/110.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/111.jpeg,female,delhi
/home/aarish/search_api/faces512/delhi_images/112.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/113.png,female,delhi
/home/aarish/search_api/faces512/delhi_images/114.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/115.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/116.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/118.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/119.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/12.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/120.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/121.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/122.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/123.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/124.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/126.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/128.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/129.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/13.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/130.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/133.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/134.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/135.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/136.png,female,delhi
/home/aarish/search_api/faces512/delhi_images/138.jpeg,female,delhi
/home/aarish/search_api/faces512/delhi_images/141.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/142.JPG,female,delhi
/home/aarish/search_api/faces512/delhi_images/144.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/145.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/146.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/148.jpeg,female,delhi
/home/aarish/search_api/faces512/delhi_images/15.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/150.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/151.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/152.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/155.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/156.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/157.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/158.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/159.jpg,female,delhi
/home/aarish/search_api/faces512/delhi_images/46.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/47.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/5.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/50.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/51.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/52.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/53.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/54.png,male,delhi
/home/aarish/search_api/faces512/delhi_images/55.jpg,male,delhi
/home/aarish/search_api/faces512/delhi_images/56.jpg,male,delhi
